series,reference_period,vintage_date,value
unrate,2019-11-01,2020-03-06,6.011015909983384
unrate,2019-12-01,2020-01-06,6.175435210535622
unrate,2019-12-01,2020-02-06,6.237241072669251
unrate,2019-12-01,2020-04-06,6.25078705025352
unrate,2020-01-01,2020-02-06,6.313972606739786
unrate,2020-01-01,2020-03-06,6.358589310914754
unrate,2020-01-01,2020-05-06,6.368630656948284
unrate,2020-02-01,2020-03-06,6.412168239044675
unrate,2020-02-01,2020-04-06,6.387017666306566
unrate,2020-02-01,2020-06-08,6.341940489219894
unrate,2020-03-01,2020-04-06,6.287726179221608
unrate,2020-03-01,2020-05-06,6.309781411312037
unrate,2020-03-01,2020-07-06,6.380416344119226
unrate,2020-04-01,2020-05-06,6.140360635184865
unrate,2020-04-01,2020-06-08,6.197427816513156
unrate,2020-04-01,2020-08-06,6.224789202026345
unrate,2020-05-01,2020-06-08,6.46387480852752
unrate,2020-05-01,2020-07-08,6.4317929187498
unrate,2020-05-01,2020-09-08,6.407947406589008
unrate,2020-06-01,2020-07-06,6.4489116955316055
unrate,2020-06-01,2020-08-06,6.492481247573358
unrate,2020-06-01,2020-10-06,6.4784934502379325
unrate,2020-07-01,2020-08-06,6.377759089792723
unrate,2020-07-01,2020-09-07,6.4660874882669495
unrate,2020-07-01,2020-11-06,6.468169180322702
unrate,2020-08-01,2020-09-07,6.3169983511566645
unrate,2020-08-01,2020-10-07,6.400872962854154
unrate,2020-08-01,2020-12-07,6.3854759561421215
unrate,2020-09-01,2020-10-06,6.478403413876578
unrate,2020-09-01,2020-11-06,6.4285957130545945
unrate,2020-09-01,2021-01-06,6.430054623615513
unrate,2020-10-01,2020-11-06,6.410491336530059
unrate,2020-10-01,2020-12-07,6.471055976924614
unrate,2020-10-01,2021-02-08,6.516967104202626
unrate,2020-11-01,2020-12-07,6.491790260807522
unrate,2020-11-01,2021-01-07,6.5361551928707335
unrate,2020-11-01,2021-03-08,6.475505891547912
unrate,2020-12-01,2021-01-06,6.0596796690808015
unrate,2020-12-01,2021-02-08,6.012306802810253
unrate,2020-12-01,2021-04-06,6.037834110062887
unrate,2021-01-01,2021-02-08,6.147243666338657
unrate,2021-01-01,2021-03-08,6.1315897716307095
unrate,2021-01-01,2021-05-10,6.069901070677112
unrate,2021-02-01,2021-03-08,5.727942386809162
unrate,2021-02-01,2021-04-08,5.812975273765822
unrate,2021-02-01,2021-06-08,5.858067281993722
unrate,2021-03-01,2021-04-06,5.881370485744826
unrate,2021-03-01,2021-05-06,5.877496214994017
unrate,2021-03-01,2021-07-06,5.876536967580362
unrate,2021-04-01,2021-05-06,6.126740397002414
unrate,2021-04-01,2021-06-07,6.22378357626733
unrate,2021-04-01,2021-08-06,6.222374719011373
unrate,2021-05-01,2021-06-07,6.096922148525963
unrate,2021-05-01,2021-07-07,6.09350212536254
unrate,2021-05-01,2021-09-07,6.070756667196795
unrate,2021-06-01,2021-07-06,6.1021569212999465
unrate,2021-06-01,2021-08-06,6.178398944085104
unrate,2021-06-01,2021-10-06,6.175923662372963
unrate,2021-07-01,2021-08-06,5.95090767151973
unrate,2021-07-01,2021-09-06,5.931459640857964
unrate,2021-07-01,2021-11-08,5.943200343121531
unrate,2021-08-01,2021-09-06,5.928505957001866
unrate,2021-08-01,2021-10-06,5.9510963064250495
unrate,2021-08-01,2021-12-06,5.940035682006062
unrate,2021-09-01,2021-10-06,6.10294080553723
unrate,2021-09-01,2021-11-08,6.085657541405105
unrate,2021-09-01,2022-01-06,6.036278607306279
unrate,2021-10-01,2021-11-08,6.0054085213945925
unrate,2021-10-01,2021-12-08,5.99198539866138
unrate,2021-10-01,2022-02-08,6.068856638661013
unrate,2021-11-01,2021-12-06,6.153970937985461
unrate,2021-11-01,2022-01-06,6.118850850586219
unrate,2021-11-01,2022-03-07,6.173559653210761
unrate,2021-12-01,2022-01-06,6.2298954646014835
unrate,2021-12-01,2022-02-07,6.2431182560041325
unrate,2021-12-01,2022-04-06,6.221254068848961
unrate,2022-01-01,2022-02-07,6.162080739050262
unrate,2022-01-01,2022-03-07,6.097709019041188
unrate,2022-01-01,2022-05-09,6.0795140379952555
unrate,2022-02-01,2022-03-07,5.7801512109781985
unrate,2022-02-01,2022-04-07,5.871623360685289
unrate,2022-02-01,2022-06-07,5.79589444385578
unrate,2022-03-01,2022-04-06,5.585297206773819
unrate,2022-03-01,2022-05-06,5.593303044530129
unrate,2022-03-01,2022-07-06,5.6673175403690355
unrate,2022-04-01,2022-05-06,5.728976700711742
unrate,2022-04-01,2022-06-06,5.661711365680071
unrate,2022-04-01,2022-08-08,5.710976136234581
unrate,2022-05-01,2022-06-06,5.691186392223813
unrate,2022-05-01,2022-07-06,5.705624923943366
unrate,2022-05-01,2022-09-06,5.652569333654533
unrate,2022-06-01,2022-07-06,5.627991854255956
unrate,2022-06-01,2022-08-08,5.658396103652077
unrate,2022-06-01,2022-10-06,5.609179217027705
unrate,2022-07-01,2022-08-08,5.6787168596350694
unrate,2022-07-01,2022-09-08,5.696972023135478
unrate,2022-07-01,2022-11-08,5.726547934366797
unrate,2022-08-01,2022-09-06,5.77023722318519
unrate,2022-08-01,2022-10-06,5.798782894411452
unrate,2022-08-01,2022-12-06,5.777929794125009
unrate,2022-09-01,2022-10-06,5.513364493985923
unrate,2022-09-01,2022-11-07,5.580276863328813
unrate,2022-09-01,2023-01-06,5.572719676908976
unrate,2022-10-01,2022-11-07,5.540936671005847
unrate,2022-10-01,2022-12-07,5.620010089914828
unrate,2022-10-01,2023-02-07,5.58412751473182
unrate,2022-11-01,2022-12-06,5.353280734333653
unrate,2022-11-01,2023-01-06,5.380263473106739
unrate,2022-11-01,2023-03-06,5.464130777318196
unrate,2022-12-01,2023-01-06,5.462315467341569
unrate,2022-12-01,2023-02-06,5.461919959721266
unrate,2022-12-01,2023-04-06,5.435406085840288
unrate,2023-01-01,2023-02-06,5.322375501821422
unrate,2023-01-01,2023-03-06,5.2913330071461955
unrate,2023-01-01,2023-05-08,5.228075190118908
unrate,2023-02-01,2023-03-06,4.984963461817257
unrate,2023-02-01,2023-04-06,4.959163069458223
unrate,2023-02-01,2023-06-06,4.967408793339038
unrate,2023-03-01,2023-04-06,4.885810274496544
unrate,2023-03-01,2023-05-08,4.907383456875371
unrate,2023-03-01,2023-07-06,4.943950581900329
unrate,2023-04-01,2023-05-08,4.872743228337152
unrate,2023-04-01,2023-06-08,4.949744829304178
unrate,2023-04-01,2023-08-08,4.946281509866932
unrate,2023-05-01,2023-06-06,4.916282299054613
unrate,2023-05-01,2023-07-06,4.933740797936851
unrate,2023-05-01,2023-09-06,4.8730883265379905
unrate,2023-06-01,2023-07-06,4.856782777797363
unrate,2023-06-01,2023-08-07,4.908800127596086
unrate,2023-06-01,2023-10-06,4.915536460338254
unrate,2023-07-01,2023-08-07,5.092068088288264
unrate,2023-07-01,2023-09-07,5.078463857290543
unrate,2023-07-01,2023-11-07,5.073640678402057
unrate,2023-08-01,2023-09-06,5.21374653138801
unrate,2023-08-01,2023-10-06,5.238783979373527
unrate,2023-08-01,2023-12-06,5.312211262346219
unrate,2023-09-01,2023-10-06,5.454958244464001
unrate,2023-09-01,2023-11-06,5.541634732162566
unrate,2023-09-01,2024-01-08,5.464215352039988
unrate,2023-10-01,2023-11-06,5.592337522940895
unrate,2023-10-01,2023-12-06,5.579662787074506
unrate,2023-10-01,2024-02-06,5.527104637136936
unrate,2023-11-01,2023-12-06,5.5475170339260576
unrate,2023-11-01,2024-01-08,5.532767865569731
unrate,2023-11-01,2024-03-06,5.443632328523229
unrate,2023-12-01,2024-01-08,5.28240395140931
unrate,2023-12-01,2024-02-08,5.329134449889359
unrate,2023-12-01,2024-04-08,5.3345611356036855
unrate,2024-01-01,2024-02-06,5.32383693653577
unrate,2024-01-01,2024-03-06,5.290822069220277
unrate,2024-01-01,2024-05-06,5.372481984556008
unrate,2024-02-01,2024-03-06,5.179753118188024
unrate,2024-02-01,2024-04-08,5.200615104707984
unrate,2024-02-01,2024-06-06,5.11778227158811
unrate,2024-03-01,2024-04-08,5.198187194613773
unrate,2024-03-01,2024-05-08,5.188134221527866
unrate,2024-03-01,2024-07-08,5.12046844943878
unrate,2024-04-01,2024-05-06,5.030730073423281
unrate,2024-04-01,2024-06-06,5.1007605585911815
unrate,2024-04-01,2024-08-06,5.100785443356713
unrate,2024-05-01,2024-06-06,5.200477045149584
unrate,2024-05-01,2024-07-08,5.218536516456502
unrate,2024-05-01,2024-09-06,5.155650500379336
unrate,2024-06-01,2024-07-08,4.961566343287039
unrate,2024-06-01,2024-08-08,5.0646213522014225
unrate,2024-06-01,2024-10-08,5.141017840381822
unrate,2024-07-01,2024-08-06,5.211498346944836
unrate,2024-07-01,2024-09-06,5.27769731732361
unrate,2024-07-01,2024-11-06,5.208050798316378
unrate,2024-08-01,2024-09-06,5.3513247644398705
unrate,2024-08-01,2024-10-07,5.289170265359792
unrate,2024-08-01,2024-12-06,5.3613055168084935
unrate,2024-09-01,2024-10-07,5.40476278373052
unrate,2024-09-01,2024-11-07,5.4456126680464365
unrate,2024-09-01,2025-01-07,5.490604428990995
unrate,2024-10-01,2024-11-06,5.376369657621102
unrate,2024-10-01,2024-12-06,5.308656586619645
unrate,2024-10-01,2025-02-06,5.366273870564338
unrate,2024-11-01,2024-12-06,4.921212223307446
unrate,2024-11-01,2025-01-06,4.912362956236891
unrate,2024-11-01,2025-03-06,4.9703615722701295
unrate,2024-12-01,2025-01-06,4.839566733557904
unrate,2024-12-01,2025-02-06,4.865523688901001
unrate,2024-12-01,2025-04-07,4.821758472292072
unrate,2025-01-01,2025-02-06,4.884389493736516
unrate,2025-01-01,2025-03-06,4.967170135063429
unrate,2025-01-01,2025-05-06,4.9062132163197845
unrate,2025-02-01,2025-03-06,5.126804638511178
unrate,2025-02-01,2025-04-07,5.143980696336069
unrate,2025-02-01,2025-06-06,5.12636848084661
unrate,2025-03-01,2025-04-07,5.037299883189281
unrate,2025-03-01,2025-05-07,5.06403143717619
unrate,2025-03-01,2025-07-07,5.110433433438109
unrate,2025-04-01,2025-05-06,4.995203901005888
unrate,2025-04-01,2025-06-06,5.048801208995709
unrate,2025-04-01,2025-08-06,5.098493087526101
unrate,2025-05-01,2025-06-06,5.157698154619733
unrate,2025-05-01,2025-07-07,5.10436482576801
unrate,2025-05-01,2025-09-08,5.099063181271057
unrate,2025-06-01,2025-07-07,5.0428433408746
unrate,2025-06-01,2025-08-07,4.995231114125483
unrate,2025-06-01,2025-10-07,4.964499153844697
unrate,2025-07-01,2025-08-06,4.888020596423033
unrate,2025-07-01,2025-09-08,4.928124898322838
unrate,2025-07-01,2025-11-06,4.923753443106186
unrate,2025-08-01,2025-09-08,4.72353251563006
unrate,2025-08-01,2025-10-08,4.701323854739022
unrate,2025-08-01,2025-12-08,4.768168816024714
unrate,2025-09-01,2025-10-06,4.847123461883646
unrate,2025-09-01,2025-11-06,4.878355541106341
unrate,2025-09-01,2026-01-06,4.906158317443908
unrate,2025-10-01,2025-11-06,4.835400920298093
unrate,2025-10-01,2025-12-08,4.803535245709837
unrate,2025-10-01,2026-02-06,4.79388698024546
unrate,2025-11-01,2025-12-08,4.712503285202778
unrate,2025-11-01,2026-01-08,4.776241871005944
unrate,2025-11-01,2026-03-09,4.739595460723834
unrate,2025-12-01,2026-01-06,4.76783833865496
unrate,2025-12-01,2026-02-06,4.717467545704644
unrate,2025-12-01,2026-04-06,4.740166123701315
unrate,2026-01-01,2026-02-06,4.776879770039965
unrate,2026-01-01,2026-03-06,4.7787090988286565
unrate,2026-01-01,2026-05-06,4.72523653403248
unrate,2026-02-01,2026-03-06,4.814022539734965
unrate,2026-02-01,2026-04-06,4.749843956839454
unrate,2026-02-01,2026-06-08,4.742077013437497
unrate,2026-03-01,2026-04-06,4.593180938726039
unrate,2026-03-01,2026-05-06,4.525134763336363
unrate,2026-03-01,2026-07-06,4.491111758538809
unrate,2026-04-01,2026-05-06,4.628965508917016
unrate,2026-04-01,2026-06-08,4.681857155810893
unrate,2026-04-01,2026-08-06,4.7197662582503686
unrate,2026-05-01,2026-06-08,4.615342435098802
unrate,2026-05-01,2026-07-08,4.641111671306935
unrate,2026-06-01,2026-07-06,4.554067343166681
unrate,2026-06-01,2026-08-06,4.535868238699872
unrate,2026-07-01,2026-08-06,4.556176379313138
