market,report,contract_name,report_date,category,long,short,open_interest
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-04-07,dealer,872062,1084288,3762212
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-04-07,leveraged_funds,981255,598874,3762212
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-04-07,nonreportable,447611,455321,3762212
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-04-07,other_rept,645999,708397,3762212
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-04-14,asset_manager,823057,917181,3783126
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-04-14,dealer,898356,1068870,3783126
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-04-14,leveraged_funds,946078,642835,3783126
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-04-14,nonreportable,465751,442199,3783126
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-04-14,other_rept,649884,712041,3783126
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-04-21,asset_manager,849215,893195,3787846
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-04-21,dealer,951933,1017747,3787846
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-04-21,leveraged_funds,858358,732537,3787846
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-04-21,nonreportable,457311,451771,3787846
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-04-21,other_rept,671029,692596,3787846
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-04-28,asset_manager,859893,883054,3789014
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-04-28,dealer,978192,992095,3789014
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-04-28,leveraged_funds,810455,780931,3789014
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-04-28,nonreportable,452868,456495,3789014
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-04-28,other_rept,687606,676439,3789014
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-05-05,asset_manager,842826,876067,3736724
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-05-05,dealer,959687,983409,3736724
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-05-05,leveraged_funds,799989,769435,3736724
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-05-05,nonreportable,455525,441289,3736724
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-05-05,other_rept,678697,666524,3736724
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-05-12,asset_manager,861788,876621,3779149
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-05-12,dealer,961332,1003826,3779149
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-05-12,leveraged_funds,835380,751863,3779149
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-05-12,nonreportable,454987,452008,3779149
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-05-12,other_rept,665662,694831,3779149
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-05-19,asset_manager,827072,902931,3760876
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-05-19,dealer,917573,1038083,3760876
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-05-19,leveraged_funds,905944,673625,3760876
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-05-19,nonreportable,444819,457790,3760876
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-05-19,other_rept,665468,688447,3760876
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-05-26,asset_manager,825754,876250,3700010
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-05-26,dealer,937081,986924,3700010
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-05-26,leveraged_funds,846307,707697,3700010
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-05-26,nonreportable,426968,461036,3700010
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-05-26,other_rept,663900,668103,3700010
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-06-02,asset_manager,824273,898374,3744884
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-06-02,dealer,884260,1063080,3744884
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-06-02,leveraged_funds,921826,651025,3744884
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-06-02,nonreportable,463168,435604,3744884
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-06-02,other_rept,651357,696801,3744884
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-06-09,asset_manager,836648,881659,3735449
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-06-09,dealer,921680,1020753,3735449
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-06-09,leveraged_funds,881617,687272,3735449
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-06-09,nonreportable,428658,467850,3735449
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-06-09,other_rept,666846,677915,3735449
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-06-16,asset_manager,864107,898795,3832396
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-06-16,dealer,977091,1015755,3832396
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-06-16,leveraged_funds,824901,784705,3832396
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-06-16,nonreportable,484908,434868,3832396
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-06-16,other_rept,681389,698273,3832396
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-06-23,asset_manager,859441,901041,3827135
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-06-23,dealer,956312,1033798,3827135
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-06-23,leveraged_funds,865838,741559,3827135
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-06-23,nonreportable,466571,451941,3827135
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-06-23,other_rept,678973,698796,3827135
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-06-30,asset_manager,906696,897546,3922265
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-06-30,dealer,993784,1045794,3922265
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-06-30,leveraged_funds,850346,797005,3922265
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-06-30,nonreportable,466098,475245,3922265
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-06-30,other_rept,705341,706675,3922265
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-07-07,asset_manager,868466,912482,3871628
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-07-07,dealer,964985,1048262,3871628
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-07-07,leveraged_funds,878284,747799,3871628
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-07-07,nonreportable,476280,452912,3871628
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-07-07,other_rept,683613,710173,3871628
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-07-14,asset_manager,834154,945106,3867956
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-07-14,dealer,916575,1094763,3867956
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-07-14,leveraged_funds,970094,654447,3867956
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-07-14,nonreportable,480517,447792,3867956
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-07-14,other_rept,666616,725848,3867956
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-07-21,asset_manager,817411,964976,3874755
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-07-21,dealer,845827,1169046,3874755
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-07-21,leveraged_funds,1078052,549345,3874755
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-07-21,nonreportable,488900,441042,3874755
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-07-21,other_rept,644565,750346,3874755
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-07-28,asset_manager,818374,943659,3830505
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-07-28,dealer,886787,1105075,3830505
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-07-28,leveraged_funds,1014554,594259,3830505
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-07-28,nonreportable,455005,464316,3830505
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-07-28,other_rept,655785,723196,3830505
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-08-04,asset_manager,834167,939033,3854782
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-08-04,dealer,914348,1090139,3854782
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-08-04,leveraged_funds,955515,663494,3854782
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-08-04,nonreportable,471562,453584,3854782
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-08-04,other_rept,679190,708532,3854782
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-08-11,asset_manager,860179,897167,3820317
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-08-11,dealer,960734,1025831,3820317
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-08-11,leveraged_funds,844273,760260,3820317
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-08-11,nonreportable,493798,423078,3820317
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-08-11,other_rept,661333,713981,3820317
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-08-18,asset_manager,839720,886669,3753019
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-08-18,dealer,922771,1028798,3753019
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-08-18,leveraged_funds,873770,702498,3753019
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-08-18,nonreportable,444583,456142,3753019
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-08-18,other_rept,672175,678912,3753019
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-08-25,asset_manager,849738,891998,3786383
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-08-25,dealer,939208,1029711,3786383
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-08-25,leveraged_funds,893286,696995,3786383
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-08-25,nonreportable,437978,470754,3786383
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-08-25,other_rept,666173,696925,3786383
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-09-01,asset_manager,828581,893579,3743827
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-09-01,dealer,913993,1032797,3743827
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-09-01,leveraged_funds,875479,696928,3743827
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-09-01,nonreportable,468471,430049,3743827
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-09-01,other_rept,657303,690474,3743827
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-09-08,asset_manager,821696,921426,3789397
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-09-08,dealer,896816,1073670,3789397
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-09-08,leveraged_funds,941236,650311,3789397
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-09-08,nonreportable,471238,438218,3789397
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-09-08,other_rept,658411,705772,3789397
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-09-15,asset_manager,859428,906018,3837926
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-09-15,dealer,948198,1047524,3837926
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-09-15,leveraged_funds,904843,707087,3837926
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-09-15,nonreportable,449918,471182,3837926
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-09-15,other_rept,675539,706115,3837926
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-09-22,asset_manager,834850,932079,3841150
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-09-22,dealer,925846,1071552,3841150
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-09-22,leveraged_funds,938743,674540,3841150
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-09-22,nonreportable,470514,451362,3841150
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-09-22,other_rept,671197,711617,3841150
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-09-29,asset_manager,844086,906591,3805820
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-09-29,dealer,943594,1035432,3805820
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-09-29,leveraged_funds,893911,704533,3805820
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-09-29,nonreportable,448243,465154,3805820
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-09-29,other_rept,675986,694110,3805820
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-10-06,asset_manager,872050,841006,3724034
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-10-06,dealer,977064,959434,3724034
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-10-06,leveraged_funds,759490,804605,3724034
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-10-06,nonreportable,456426,437341,3724034
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-10-06,other_rept,659004,681648,3724034
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-10-13,asset_manager,841458,864019,3707557
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-10-13,dealer,944286,983644,3707557
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-10-13,leveraged_funds,828787,728387,3707557
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-10-13,nonreportable,433760,456052,3707557
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-10-13,other_rept,659266,675455,3707557
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-10-20,asset_manager,851586,895322,3797625
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-10-20,dealer,954502,1020263,3797625
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-10-20,leveraged_funds,848796,746206,3797625
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-10-20,nonreportable,478713,432717,3797625
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-10-20,other_rept,664028,703117,3797625
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-10-27,asset_manager,849743,917472,3841772
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-10-27,dealer,925453,1072269,3841772
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-10-27,leveraged_funds,938461,675084,3841772
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-10-27,nonreportable,457507,464517,3841772
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-10-27,other_rept,670608,712430,3841772
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-11-03,asset_manager,824504,925919,3805267
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-11-03,dealer,912770,1065969,3805267
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-11-03,leveraged_funds,953478,644734,3805267
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-11-03,nonreportable,458039,455225,3805267
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-11-03,other_rept,656476,713420,3805267
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-11-10,asset_manager,821339,898738,3739297
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-11-10,dealer,901217,1043218,3739297
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-11-10,leveraged_funds,913036,657468,3739297
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-11-10,nonreportable,441485,455946,3739297
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-11-10,other_rept,662220,683927,3739297
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-11-17,asset_manager,825822,875097,3697650
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-11-17,dealer,882740,1040038,3697650
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-11-17,leveraged_funds,909277,643736,3697650
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-11-17,nonreportable,431907,455529,3697650
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-11-17,other_rept,647904,683250,3697650
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-11-24,asset_manager,843014,845516,3670717
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-11-24,dealer,947306,961467,3670717
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-11-24,leveraged_funds,779082,762619,3670717
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-11-24,nonreportable,453319,427653,3670717
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-11-24,other_rept,647996,673462,3670717
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-12-01,asset_manager,820294,854143,3640082
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-12-01,dealer,908599,984243,3640082
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-12-01,leveraged_funds,851859,676976,3640082
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-12-01,nonreportable,416866,456754,3640082
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-12-01,other_rept,642464,667966,3640082
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-12-08,asset_manager,828145,900432,3757776
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-12-08,dealer,935178,1018865,3757776
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-12-08,leveraged_funds,886912,691353,3757776
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-12-08,nonreportable,444321,457547,3757776
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-12-08,other_rept,663220,689579,3757776
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-12-15,asset_manager,833641,878298,3721607
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-12-15,dealer,914038,1021198,3721607
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-12-15,leveraged_funds,859627,703448,3721607
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-12-15,nonreportable,452457,440728,3721607
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-12-15,other_rept,661844,677935,3721607
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-12-22,asset_manager,836022,884419,3740088
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-12-22,dealer,906630,1038215,3740088
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-12-22,leveraged_funds,903718,667118,3740088
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-12-22,nonreportable,450862,446760,3740088
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-12-22,other_rept,642856,703576,3740088
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-12-29,asset_manager,805653,857699,3615984
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-12-29,dealer,875835,1004477,3615984
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-12-29,leveraged_funds,861750,656963,3615984
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-12-29,nonreportable,448066,419771,3615984
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2020-12-29,other_rept,624680,677074,3615984
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-01-05,asset_manager,820538,837450,3604321
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-01-05,dealer,945509,928738,3604321
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-01-05,leveraged_funds,746848,766966,3604321
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-01-05,nonreportable,435781,429256,3604321
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-01-05,other_rept,655645,641911,3604321
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-01-12,asset_manager,864998,802194,3624330
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-01-12,dealer,1011797,872855,3624330
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-01-12,leveraged_funds,646427,875792,3624330
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-01-12,nonreportable,436496,433343,3624330
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-01-12,other_rept,664612,640146,3624330
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-01-19,asset_manager,861816,774370,3556925
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-01-19,dealer,1011807,837794,3556925
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-01-19,leveraged_funds,588034,905875,3556925
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-01-19,nonreportable,436876,416785,3556925
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-01-19,other_rept,658392,622101,3556925
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-01-26,asset_manager,830682,752941,3442659
zn,tff,10-YEAR U.S. TREASURY NOTES - CHICAGO BOARD OF TRADE,2021-01-26,dealer,959786,830397,3442659
